text,label
Don't get me wrong - I love David Suchet as Poirot. I love the series as well as the movies but enough already re: Death On The Nile. Everyone has done this one! We know who dies. We know why they die. We know who the killer is. We know how it was done. So I say enough already! Mr. Suchet could have used that awesome talent in another one of Agatha Christie's novels. I will say that the acting by all the actors was superb. The sets were terrific and very realistic. I especially liked David Soul but I was surprised at how 'awful' he looked. I hope he doesn't look that way in 'real' life! I honestly can't remember from other movies whether the very end was the same. Somehow I don't think so. I thought that was a rather brilliant touch whether or not Ms. Christie wrote it that way. I would much rather have that ending then wasting away in prison!,0
"No spoilers here but I have been a fan since Waking the Dead started but the last series, of which only 3 have been on so far is awful. The stories bear no resemblance to the original idea of the series. I found these 3 in the last series jaw droppingly ludicrous. As a BBC licence payer, after the show I rang BBC complaints to pass on my disappointment. I'm amazed that actors of the calibre of Trevor Eve and Sue Johnstone didn't object to the story lines. These actors have been with these characters for 8 seasons, surly they can see it's lost all direction. It's a good job it is the last series or the next series may start with the team investigating the death of Father Christmas!<br /><br />Paul Bentley, West Yorkshire, England.",0
"I feel like I've just watched a snuff film....a beautifully acted, taut, engrossing and horrible thing! A two hour litany of perversion in the most basic and all inclusive sense of the word, sexual violence and torture, rape, decapitation, incest, corruption, live burial, and abuse, abuse, abuse. No redemption whatsoever. And I WAS entertained. I couldn't stop watching. What does this say about me, about the people who make and act in this sort of thing, and a world that has become so desensitized that eventually real snuff films will be the norm. And I'm neither puritanical nor humorless, I don't try to hide from the existence of darkness, and I definitely have not led a sheltered life, but I am ashamed of myself. AND I'm sorry to see my British cousins dragging the subject-matter sewers the way my own tribe does. It doesn't have to be cozy, but does it have to wallow in vicarious sadism?",0
"I absolutely hate this programme, what kind of people sit and watch this garbage?? OK my dad and mum love it lol but i make sure I'm well out of the room before it comes on. Its so depressing and dreary but the worst thing about it is the acting i cant stand all detective programmes such as this because the detectives are so wooden and heartless. What happened to detective programmes with real mystery??? I mean who wants to know what happened to fictional characters we know nothing about that died over 20 years ago??? I wish the bbc would put more comedy on bbc1 cos now with the vicar of dibley finished there is more room for crap like this.",0
"In a movie that follows a struggling actor, played, evidently, by a struggling actor, this does no favours for Chris Klein. He struggles to bring anything memorable to the role and meanders on through the shallow script managing to display, what could only be described as, a bland leading man. The story exists, but that is all, and fails to show any basic start, middle and end and the viewer is left shrugging his shoulders feeling as though nothing in the past hour and three quarters has really happened.<br /><br />One bright light in the midst of this is Fred Durst, who manages to stand out above his seemingly averagely talented co-stars and does a semi-decent job of bringing the backward character of Legde to life. Whether Fred can re-create this when working with a higher calibre of cast remains to be seen but I'l be watching out for him in future.",0
"Dumb is as dumb does, in this thoroughly uninteresting, supposed black comedy. Essentially what starts out as Chris Klein trying to maintain a low profile, eventually morphs into an uninspired version of ""The Three Amigos"", only without any laughs. In order for black comedy to work, it must be outrageous, which ""Play Dead"" is not. In order for black comedy to work, it cannot be mean spirited, which ""Play Dead"" is. What ""Play Dead"" really is, is a town full of nut jobs. Fred Dunst does however do a pretty fair imitation of Billy Bob Thornton's character from ""A Simple Plan"", while Jake Busey does a pretty fair imitation of, well, Jake Busey. - MERK",0
"It's been a long time since I last saw a movie this bad.. The acting is very average, the story is horribly boring, and I'm at a loss for words as to the execution. It was completely unoriginal. O, and this is as much a comedy as Clint Eastwood's a pregnant Schwarzenegger! <br /><br />One of the first scenes (the one with the television show - where the hell are you?) got it right - the cast was 80% of let's face it - forgotten actors. If they were hoping for a career relaunch, then I think it might never happen with this on their CV! The script had the potential, but neither 80% of the actors nor the director (who's an actor and clearly should stick to being an actor) pulled it off. Fred Durst was the only one who seemed better than any of the rest.<br /><br />I'm sorry, but if you ever consider watching this - I highly recommend you turn to something less traumatic, because not only it's a total loss of time, but also a weak example of what bad cinema looks like.",0
"Once big action star who fell off the face of the earth ends up in a small town with a problem with drug dealers and a dead body of a federal agent. Reuniting with some former co-stars to clean up the town.<br /><br />Low key, often to the point of blandness, ""action"" comedy mostly just doesn't work. Part of the problem is the casting Chris Klien as a former action hero. he's not bad, but he's really not believable as some one who was taken to be a tough guy. As I said he's not bad, he's just just miscast for what his back story is. The real problem here is the combination of the script, which really isn't funny and seems artificial at times, and the direction which is pedestrian to the port of dullness. There is no life in the way things are set up. Its as if the director had a list of shots and went by that list. It makes for an un-engaging film. And yet the film occasionally springs to life, such as the in the final show down that ends the film. That sequence works, but because the earlier parts of the film floundered its drained of much of its power.<br /><br />I can't really recommend the film. Its worth a shot if you're a fan of the actors or are a huge fan of independent cinema in all its forms, but otherwise this is just a disappointment.",0
"Les Visiteurs, the first movie about the medieval time travelers was actually funny. I like Jean Reno as an actor, but there was more. There were unexpected twists, funny situations and of course plain absurdness, that would remind you a little bit of Louis de Funes.<br /><br />Now this sequel has the same characters, the same actors in great part and the same time traveling. The plot changes a little, since the characters now are supposed to be experienced time travelers. So they jump up and down in history, without paying any attention to the fact that it keeps getting absurder as you advance in the movie. The duke, Jean Reno, tries to keep the whole thing together with his playing, but his character has been emptied, so there's not a lot he can do to save the film.<br /><br />Now the duke's slave/helper, he has really all the attention. The movie is merely about him and his being clumsy / annoying / stupid or whatever he was supposed to be. Fact is; this character tries to produce the laughter from the audience, but he does not succeed. It is as if someone was telling you a really very very bad joke, you already know, but he insists on telling that joke till the end, adding details, to make your suffering a little longer.<br /><br />If you liked Les Visiteurs, do not spoil the taste in your mouth with the sequel. If you didn't like Les Visiteurs, you would never consider seeing the sequel. If you liked this sequel... well, I suppose you still need to see a lot of movies.",0
"In a way, Corridors of Time is a success story because the movie reaches its goal : being seen by thousands. But it fails at making them laugh...<br /><br />Les Visiteurs has had its success, because the subject was an original way of considering the time travel : forget about Zemeckis's Back to the future, here comes the old France, the middle-age knight and its nearly barbaric way of life. Full of pride, funny thanks to the ancient words he uses, Montmirail can sometimes be disgusting but he keeps his honor. Then comes the sequel.<br /><br />Nobody had foreseen the tremendous success of Les Visiteurs, the first. And it's no use being a movie expert to realize that the Corridors of Time has been made for money.<br /><br />The general story begins after the end of Les Visiteurs, and immediately tries to justify the sequel with a time paradox that would have needed some second tought. Explanation : it's no use trying to get back the jewelry Jacquouille has stolen ; don't you remember this nice red shiny and expensive car he bought at the end of the 1st episode ? Where do you think he found the money ? Selling the jewelry... And that's only one of many holes Poiré tries to avoid... and fails.<br /><br />Let's have a look at the characters : Montmirail doesn't change, he's just a little more boring. Regarding Frenegonde... that's another story : Valérie Lemercier decided not to compromise herself in this sequel to avoid getting stuck in the bourgeoise role. And Muriel Robin tries to imitate her in a way that I found so pitiful I nearly felt pain for her. And Poiré doesn't realize that a cast of humorists isn't enough to make a good comedy.<br /><br />Forget about the time travels, about the digital effects, concentrate on the story and you'll see that there's enough room on a mail stamp to write it 10 times.<br /><br />The main interest of this film is the landscapes. A movie for youngsters, let's say up to 13 years old.",0
"This film is so bad and gets worse in every imaginable fashion. Its not just the poor acting and script nor is it the lame and perverse time one wastes on watching it. What really puts this film in my hall of shame is the apparent struggling that the writers and producers do with the film to try and make it funny. The actress replacing Jean Reno's descendant is to old and learned her lesson in the first film so they add a new girl who is to be married. Nearly all of the original extras and gags return however this time makes me want to ripe my eyes out of my sockets because it's a waste of perfectly good film. The torture of the constant camera cuts and shots in any scene in this movie can put the viewer into violent convolutions. This second film takes the successful original and drags it out of its coffin and parades the corpse out in the public square and perversely degrades not only the original idea and its legacy but our intelligence as well. This film unlike the spruce goose could not fly for it had no plot in the principals returning for a 'necklace'. No script since it was apparently written and added to daily. No attention to camera or shots in mind. Poor lighting and special effects done for the sake of doing so. This film would not even pass for a student film in basic Film 101. How this pile got through no one can tell. It was a big loosing investment and it appears that no one had the strength to put this unnatural cruel mistake out of our miseries. This movie has one good part ...its END! This film is my #1 worst film of all time, finally ""Howard The Duck"" is no longer the goose.",0
"Everybody who wants to be an editor should watch this movie! It shows you about every mistake not to do in editing a movie! My grandma could have done better than that! But that's not the only reason why this movie is really bad! (It's actually so bad that I'm not able to write a sentence without exclamation mark!) If the first episode of Les Visiteurs' was a quite good familial comedy with funny jokes and cult dialogues, this sequel is copying badly the receipe of the first one. The funny parts could be counted on one hand and maybe half of it. Clavier is over-acting his role even more than in the first part, Robin is trying to act like Lemercier (because she's replacing her) but that's grotesque'. Lemercier is Lemercier, Robin is Robin! Even if Muriel Robin can be funny by herself on stage, she is not in this movie because she's not acting as she used to act. I know that it should be hard to replace somebody who was good in a role (Lemercier obtained a César award for her role in the first movie) but she made a big mistake: instead of playing her role, she played Lemercier playing her role'! As for the story, it's just too much! Of course we knew at he end of the first movie that there would be a sequel but Poiré and Clavier should hae tried to write a more simple story like the first episode. The gags are repetitive, childish and déjà-vu. No, really, there's no more than 3 funny parts in this. The only good things might be the costumes and some special effects. So you have only 2 reasons to watch it: 1) if you want to learn how to edit awfully a movie, 2) if you want to waste your time or if you really need a brainless moment'! 2/10",0
"In 1993, ""the visitors"" was an enormous hit in France. So, the sequence was inevitable and unfortunately, this sequence ranks among the worst ones ever made. <br /><br />This is a movie that doesn't keep its promises. Indeed, it's supposed to tell a sole story. Jean Reno must go in the twentieth century and take Christian Clavier back in the Middle Ages so that time can normally follow its course. The problem is that Clavier feels completely at ease in the world of the twentieth century, and so make him get back in the Middles Ages is rather hard... Instead of this, the movie goes on several other stories without succeeding in following the main plot. As a consequence, the movie becomes sometimes muddle-headed, sometimes a bit of a mess.<br /><br />But the movie also suffers from the performance of nearly all the actors. Reno and Clavier fall into the trap that however they could avoid in the first movie: they're going over the top and become annoying. Then, why did Jean-Marie Poiré the film-maker engage Muriel Robin in the female main role? He made a mistake because she seems ill-at-ease and is absolutely pitiful. The other actors aren't better: Marie-Anne Chazel is nonexistent and Christian Bujeau, unbearable.<br /><br /> Of course, the movie contains a few good moments with efficient gags but it often falls into vulgarity and easiness. Certain sequences and dialogs are affected. It also appears hollow because Poiré takes back elements that secured the success of the first movie. Thus, a young girl takes Reno for a close relative of her family and asks him to take part in her wedding.<br /><br />A labored and disappointing follow-up. Anyway, what's the interest of this movie otherwise commercial?<br /><br />",0
"The original ""les visiteurs"" was original, hilarious, interesting, balanced and near perfect. LV2 must be a candidate for ""Worst first sequel to a really good film"". In LV2 everyone keeps shouting, when a gag doesn't work first it's repeated another 5 times with some vague hope that it will eventually become funny. LV2 is a horrible parody of LV1, except of course that a parody should be inventive. If you loved LV1 just don't see this film, just see LV1 again!!",0
"Corridors of time. The movie you can watch if you're looking for a sophisticated way of suicide. Some use guns, ropes, or gas, but you want to ruin your brains ? Do not wait any longer ! Corridors of time is probably one of the biggest possible mistakes : thinking Christian Clavier is able to act and to bring you fun. I do not miss the 45 francs this poor thing cost me : sometimes, one has to reset its evaluation system looking at the absolute zero. This film deserves a 2/10, but that's only because I like Jean Reno. Too bad for him, he also stars in Ronin. I think I'm gonna dislike him...",0
"This movie got off to an interesting start. Down the road however, the story gets convoluted with a poor illustration of ancient black magic rituals. The male lead was very good , even though he gets the worst end of the stick in the climax. In comparison, this is ""Boomerang"" meets ""Extremities"".<br /><br />",0
"This movie got off to an interesting start. Down the road however, the story gets convoluted with a poor illustration of ancient black magic rituals. The male lead was very good , even though he gets the worst end of the stick in the climax. In comparison, this is ""Boomerang"" meets ""Extremities"".",0
"The BFG is one of Roald Dahl's most cherished books, but in this animated adaptation the magic just isn't there. This version remains pretty faithful to Dahl's original story so one can't lay the blame on John Hambley's script. If anything the fault lies with the colourless animation, the lethargic pace and the generally lacklustre voice-overs. One would be right to expect this story to make for a happy, vibrant, fun-filled movie..... instead, the film is a hopelessly dull affair that becomes quite tedious to watch. Children who are not familiar with the story should definitely read the book first! All the film will achieve is to put them off read what is actually a children's' classic.<br /><br />Young orphan Sophie (voice of Amanda Root) lives in a none-too-friendly orphanage under the cruel supervision of Mrs Clonkers. One evening she is peering through the window when she spots a massive figure walking stealthily down the village street. The figure realises it has been seen, so it reaches in through the window and scoops Sophie from her bed, placing her into its enormous pocket before fleeing into the night. Sophie soon discovers that she has been kidnapped by a giant from Giant Country, and fears that he will eat her. But to her relief he turns out to be a kind and sensitive member of his species who introduces himself as the BFG (voice of David Jason). The BFG refuses to eat people, instead restricting himself to foul-tasting vegetables known as snozzcumbers. However, Giant Country is populated by numerous other giants who DO feast - every night, as it happens - on poor unsuspecting humans. Sophie and the BFG become great friends, and soon they come up with a plan to thwart the other giants. Together they go to the Queen of England (voice of Angela Thorne) with their remarkable story and beg her to send the army and the air force to fight the man-eating giants. The Queen agrees and so begins a dangerous operation to capture the bad giants before they can harm anyone else.<br /><br />Jason voices the BFG quite well (one of the few pluses in the film) but his good work is almost ruined by somewhat poor sound quality. The rest of the voice work is decidedly uninspired, with very little to bring the characters to life. Similarly, the BFG is the only character that is imaginatively animated - Sophie lacks appeal, and the giants are boringly designed (and look almost indistinguishable from each other). Even the places are uninventive; Giant Country especially comes up short, being nothing more than a barren wasteland with occasional rocks and canyons. At 88 minutes the film is not exactly lengthy, yet it drags quite badly in parts due to the soporific handling of several sequences. Little of Dahl's mischievous humour is conveyed satisfactorily. One chapter in the book deals with the BFG's love of ""whizzpopping"" (farting) and is laugh-out-loud hilarious. In the film, the same section is totally killed by unfunny handling. I came to the The BFG expecting lots of zest, fun and enjoyment, but what I got was pretty much the opposite! This one is a failed misfire that simply doesn't match the calibre of the book in any department - unfortunately, therefore, it must go down as one to skip.",0
"German filmmaker Ulli Lommel has managed a task many horror fans thought was impossible: he's unseated fellow Teuton Uwe Boll for the crown of director of the worst horror film ever made.<br /><br />Lommel is truly the Ed Wood of the new millennium. This film is as shoddy and laughable as the best-worst of EW. I am both proud and embarrassed to say that I watched it in toto, morbidly fascinated to see just low the bar could be set. The answer is: subterranean; Lommel dug a pit and buried it.<br /><br />The fun begins with the cast of international nobodies. Only someone who has lived in Los Angeles, where every auto mechanic, doctor and mailman is an actor or screenwriter waiting to be discovered, could easily understand how Lommel managed to find so many wannabe actors willing to spew his ridiculous dialog with a straight face.<br /><br />The main character, a villainous beat cop, is played by a German actor with a thick German accent. Aside from being a serial killer, he is also the oldest beat cop in LA. Despite the fact that he stops innocent women drivers and takes them into custody, then drags them into his home (which inexplicably is the top floor of a furniture warehouse), and does all this in plain sight of his rookie partners, the LAPD refuses to investigate, going so far as to physically attack one of his accusers in a ninja style raid on his apartment.<br /><br />The sets are excruciatingly bad. The production designer's budget apparently included just enough money for a can of paint; enough to paint ""Precinct 707"" on a cardboard wall.<br /><br />Since the actors were obviously unpaid non-professionals--a sad assortment of European emigres (possibly deportees if they acted in their native lands), bimbos, mimbos, and desperate middle-aged women--and since little if any money was spent on sets, special efx, locations or other production value, it is only fair to mention that they did spring for a few genuine-looking police uniforms. Sadly, they couldn't afford a police car; the uniformed cops cruise the streets in a shiny new Mercury rental.<br /><br />More than half of the story focuses on the dirty deeds of our deranged German LAPD officer and the futile efforts of two young rookies to stop him. One of these young actors is especially pitiable because he's the only actor in this whole mess with even a vague shot at a real career in the movies. The other fits right in, with a rockabilly hairdo and tortured Brando posing that needs to be seen to be appreciated.<br /><br />The latter part of the film is where the title gets its zombie, as the victims of our killer are resurrected after he murders a girl who had just visited some voodoo priestesses to have a protective spell put on her. Don't ask why a girl from Romania would resort to voodooism in anticipation of being murdered, just accept Lommel's logic and enjoy the absurd ride.<br /><br />After much prolonged hand-clawing out of straw-covered roadside graves, the zombie girls manage to make their appearance. They look exactly as they did before death, maybe even prettier, with black glamor make-up generously airbrushed around their eyes. Looking nothing like zombies, they look more like high fashion models ready for the runway.<br /><br />At this point in the movie Lommel borrows a creative note from his lauded countryman Boll, and injects large doses of cheesy Euro-trash techno into the soundtrack. We're talking prehistoric electronic bumblebee noise. Stuff they might have played in an Ibiza disco when Lommel was still young enough to shake his booty.<br /><br />Unlike other zombies, Lommel's girls speak and function as normal... er, I mean, as they did before becoming zombified. This gives our auteur ample opportunities to shower us with more of his golden dialog. Yes, a golden shower it is.<br /><br />I won't spoil anything by revealing the shock ending. All I can say is it's perfectly in tune with the rest of this masterpiece. The spirit of Ed Wood lives on... or should I say his geist.",0
"German filmmaker Ulli Lommel has managed a task many horror fans thought was impossible: he's unseated fellow Teuton Uwe Boll for the crown of director of the worst horror film ever made.<br /><br />Lommel is truly the Ed Wood of the new millennium. This film is as shoddy and laughable as the best-worst of EW. I am both proud and embarrassed to say that I watched it in toto, morbidly fascinated to see just low the bar could be set. The answer is: subterranean; Lommel dug a pit and buried it.<br /><br />The fun begins with the cast of international nobodies. Only someone who has lived in Los Angeles, where every auto mechanic, doctor and mailman is an actor or screenwriter waiting to be discovered, could easily understand how Lommel managed to find so many wannabe actors willing to spew his ridiculous dialog with a straight face.<br /><br />The main character, a villainous beat cop, is played by a German actor with a thick German accent. Aside from being a serial killer, he is also the oldest beat cop in LA. Despite the fact that he stops innocent women drivers and takes them into custody, then drags them into his home (which inexplicably is the top floor of a furniture warehouse), and does all this in plain sight of his rookie partners, the LAPD refuses to investigate, going so far as to physically attack one of his accusers in a ninja style raid on his apartment.<br /><br />The sets are excruciatingly bad. The production designer's budget apparently included just enough money for a can of paint; enough to paint ""Precinct 707"" on a cardboard wall.<br /><br />Since the actors were obviously unpaid non-professionals--a sad assortment of European emigres (possibly deportees if they acted in their native lands), bimbos, mimbos, and desperate middle-aged women--and since little if any money was spent on sets, special efx, locations or other production value, it is only fair to mention that they did spring for a few genuine-looking police uniforms. Sadly, they couldn't afford a police car; the uniformed cops cruise the streets in a shiny new Mercury rental.<br /><br />More than half of the story focuses on the dirty deeds of our deranged German LAPD officer and the futile efforts of two young rookies to stop him. One of these young actors is especially pitiable because he's the only actor in this whole mess with even a vague shot at a real career in the movies. The other fits right in, with a rockabilly hairdo and tortured Brando posing that needs to be seen to be appreciated.<br /><br />The latter part of the film is where the title gets its zombie, as the victims of our killer are resurrected after he murders a girl who had just visited some voodoo priestesses to have a protective spell put on her. Don't ask why a girl from Romania would resort to voodooism in anticipation of being murdered, just accept Lommel's logic and enjoy the absurd ride.<br /><br />After much prolonged hand-clawing out of straw-covered roadside graves, the zombie girls manage to make their appearance. They look exactly as they did before death, maybe even prettier, with black glamor make-up generously airbrushed around their eyes. Looking nothing like zombies, they look more like high fashion models ready for the runway.<br /><br />At this point in the movie Lommel borrows a creative note from his lauded countryman Boll, and injects large doses of cheesy Euro-trash techno into the soundtrack. We're talking prehistoric electronic bumblebee noise. Stuff they might have played in an Ibiza disco when Lommel was still young enough to shake his booty.<br /><br />Unlike other zombies, Lommel's girls speak and function as normal... er, I mean, as they did before becoming zombified. This gives our auteur ample opportunities to shower us with more of his golden dialog. Yes, a golden shower it is.<br /><br />I won't spoil anything by revealing the shock ending. All I can say is it's perfectly in tune with the rest of this masterpiece. The spirit of Ed Wood lives on... or should I say his geist.",0
"This movie is a disgrace to the Major League Franchise. I live in Minnesota and even I can't believe they dumped Cleveland. (Yes I realize at the time the real Indians were pretty good, and the Twins had taken over their spot at the bottom of the American League, but still be consistent.) Anyway I loved the first Major League, liked the second, and always looked forward to the third, when the Indians would finally go all the way to the series. You can't tell me this wasn't the plan after the second film was completed. What Happened? Anyways if your a true fan of the original Major League do yourself a favor and don't watch this junk.",0
"This movie is a disgrace to the Major League Franchise. I live in Minnesota and even I can't believe they dumped Cleveland. (Yes I realize at the time the real Indians were pretty good, and the Twins had taken over their spot at the bottom of the American League, but still be consistent.) Anyway I loved the first Major League, liked the second, and always looked forward to the third, when the Indians would finally go all the way to the series. You can't tell me this wasn't the plan after the second film was completed. What Happened? Anyways if your a true fan of the original Major League do yourself a favor and don't watch this junk.",0
"What was an exciting and fairly original series by Fox has degraded down to meandering tripe. During the first season, Dark Angel was on my weekly ""must see"" list, and not just because of Jessica Alba.<br /><br />Unfortunately, the powers-that-be over at Fox decided that they needed to ""fine-tune"" the plotline. Within 3 episodes of the season opener, they had totally lost me as a viewer (not even to see Jessica Alba!). I found the new characters that were added in the second season to be too ridiculous and amateurish. The new plotlines were stretching the continuity and credibility of the show too thin. On one of the second season episodes, they even had Max sleeping and dreaming - where the first season stated she biologically couldn't sleep.<br /><br />The moral of the story (the one that Hollywood never gets): If it works, don't screw with it!<br /><br />azjazz",0
"Awful, simply awful. It proves my theory about ""star power."" This is supposed to be great TV because the guy who directed (battlestar) Titanica is the same guy who directed this shlop schtock schtick about a chick. B O R I N G.<br /><br />Find something a thousand times more interesting to do - like watch your TV with no picture and no sound. 1/10 (I rated it so high b/c there aren't any negative scores in the IMDb.com rating system.)<br /><br />-Zaphoid<br /><br />PS: My theory about ""star power"" is: the more ""star power"" used in a show, the weaker the show is. (It's called an indirect proportionality: quality 1/""star power"", less ""sp"" makes for better quality, etc. Another way to look at it is: ""more is less."")<br /><br />-Z",0
"God, I was bored out of my head as I watched this pilot. I had been expecting a lot from it, as I'm a huge fan of James Cameron (and not just since ""Titanic"", I might add), and his name in the credits I thought would be a guarantee of quality (Then again, he also wrote the leaden Strange Days..). But the thing failed miserably at grabbing my attention at any point of its almost two hours of duration. In all that time, it barely went beyond its two line synopsis, and I would be very hard pressed to try to figure out any kind of coherent plot out of all the mess of strands that went nowhere. On top of that, I don't think the acrobatics outdid even those of any regular ""A-Team"" episode. As for Alba, yes, she is gorgeous, of course, but the fact that she only displays one single facial expression the entire movie (pouty and surly), makes me also get bored of her ""gal wit an attitude"" schtick pretty soon. You can count me out of this one, Mr. Cameron!",0
"Wow, here it finally is; the action ""movie"" without action. In a real low-budget setting (don't miss the hilarious flying saucers flying by a few times) of a future Seattle we find a no-brain hardbody seeking to avenge her childhood.<br /><br />There is nothing even remotely original or interesting about the plot and the actors' performance is only rivalled in stupidity by the attempts to steal from other movies, mainly ""Matrix"" without having the money to do it right. Yes, we do get to see some running on walls and slow motion shoot-outs (45 secs approx.) but these scenes are about as cool as the stupid hardbody's attempts at making jokes about male incompetence now and then.<br /><br />And, yes, we are also served a number of leads that lead absolutely nowhere, as if the script was thought-out by the previously unseen cast while shooting the scenes.<br /><br />Believe me, it is as bad as it possibly can get. In fact, it doesn't deserve to be taken seriously, but perhaps I can make some of you not rent it and save your money.",0
"I'm trying to picture the pitch for Dark Angel. ""I'm thinking Matrix, I'm thinking Bladerunner, I'm thinking that chick that plays Faith in Angel, wearing shiny black leather - or some chick just like her, leave that one with us. Only - get this! - we'll do it without any plot, dialogue, character, decent action or budget, just some loud bangs and a hot chick in shiny black leather straddling a big throbbing bike. Fanboys dig loud bangs and hot chicks in shiny black leather straddling big throbbing bikes, right?""<br /><br />Flashy, shallow, dreary, formulaic, passionless, tedious, dull, dumb, humourless, desultory, barely competent. Live action anime without any action, or indeed any life. SF just the way Joe Fanboy likes it, in fact. :(",0
This insipid mini operetta featuring a Eddy-McDonald prototype in a Valentino scenario is so bad it becomes an endurance exercise after five minutes. It's silly from the get go as this brevity opens two military men discussing the lack of manliness in the son of one of the officers. In under a minute he is packed off to Morrocco where he lives a double life as the Red Shadow; the leader of an Arab tribe that would rather sing than fight.<br /><br />Alexander Gray and Bernice Clare possess fine light opera voices (with little acting ability) and there's a decent bass in there as well but the acting is so haphazard scenes so ill prepared you get the feeling they are making things up as they go along.<br /><br />This two reeler was part of a larger stage production that lists six writers. With more room to spoof and warble the show may have had some entertainment values but this rushed quickie is little more than an insult to an audience waiting for the feature presentation.,0
"This was one of the lamest movies we watched in the last few months with a predictable plot line and pretty bad acting (mainly from the supporting characters). The interview with Hugh Laurie on the DVD was actually more rewarding than the film itself...<br /><br />Hugh Laurie obviously put a lot of effort into learning how to dance the Samba but the scope of his character only required that he immerse himself at the kiddie end of the pool. The movie is based on the appearance of a lovely girl and great music but these are not sufficient to make good entertainment.<br /><br />If you have never seen Rio, or the inside of a British bank, this film is for you. 2 out of 10.",0
"I have been familiar with the fantastic book of 'Goodnight Mister Tom' for absolutely ages and it was only recently when I got the chance to watch this adaption of it. I have heard lots of positive remarks about this, so I had high hopes. Once this film had finished, I was horrified.<br /><br />This film is not a good film at all. 'Goodnight Mister Tom' was an extremely poor adaption and practically 4.5/10 of the book was missed out. Particularly, I found that a lot of the characters and some great scenes in the book were not in this. There was not much dialogue, It was rushed and far too fast-moving, but I was mostly upset by the fact that you never got to see the bonding and love between William Beech and Tom in this film which was a true let down. The casting was not all that good,either. I thought this could have been really good, but it was so different to the book! Anextremely poor adaption, one of the worst I've seen. This deserves a decent remake that'd better be 1000 times better than this pile of garbage.",0
"Goodnight, Mister Tom begins in an impossibly exquisite village in the south of England where the sun always seems to shine. Before we have much idea of the period we hear a radio announcement of the declaration of World War II. Soon a train blowing clouds of steam brings refugee children from London and when shy little William is billeted with reluctant, gruff old Tom (who you just know will turn out to have a heart of gold) our tale begins.<br /><br />And what a load of sentimental claptrap it is. In fact it's just the old odd-couple buddy formula. Aren't any new stories being written?<br /><br />As I suggested there's hardly any period feel in the village and not much more in London apart from the odd old ambulance rattling around. And certainly no hint of the horror of the Blitz as London's citizens file politely into air-raid shelters. Even when the local schoolteacher's husband is declared missing presumed killed, he is later restored to life.<br /><br />I found `Goodnight, Mister Tom' cliched and obvious and John Thaw's accent conjured up a picture of Ronnie Barker of the Two Ronnies with a straw in his mouth doing his `country bumpkin' accent.<br /><br />Incidentally my wife enjoyed this movie for all the reasons that I disliked it and looking at fellow-imdb reviewers I seem to be in a minority of one.<br /><br />",0
This insipid mini operetta featuring a Eddy-McDonald prototype in a Valentino scenario is so bad it becomes an endurance exercise after five minutes. It's silly from the get go as this brevity opens two military men discussing the lack of manliness in the son of one of the officers. In under a minute he is packed off to Morrocco where he lives a double life as the Red Shadow; the leader of an Arab tribe that would rather sing than fight.<br /><br />Alexander Gray and Bernice Clare possess fine light opera voices (with little acting ability) and there's a decent bass in there as well but the acting is so haphazard scenes so ill prepared you get the feeling they are making things up as they go along.<br /><br />This two reeler was part of a larger stage production that lists six writers. With more room to spoof and warble the show may have had some entertainment values but this rushed quickie is little more than an insult to an audience waiting for the feature presentation.,0
"This show comes up with interesting locations as fast as the travel channel. It is billed as reality but in actuality it is pure prime time soap opera. It's tries to use exotic locales as a facade to bring people into a phony contest & then proceeds to hook viewers on the contestants soap opera style.<br /><br />It also borrows from an early CBS game show pioneer- Beat The Clock- by inventing situations for its contestants to try & overcome. Then it rewards the winner money. If they can spice it up with a little interaction between the characters, even better. While the game format is in slow motion versus Beat The Clock- the real accomplishment of this series is to escape reality. <br /><br />This show has elements of several types of successful past programs. Reality television, hardly, but if your hooked on the contestants, locale or contest, this is your cup of tea. If your not, this entire series is as I say, drivel dripping with gravy. It is another show hiding behind the reality label which is the trend it started in 2000.<br /><br />It is slick & well produced, so it might last a while yet. After all, so do re-runs of Gilligan's Island, Green Acres, The Beverly Hillbillies & The Brady Bunch. This just doesn't employ professional actors. The intelligence level is about the same.",0
"How has this piece of crap stayed on TV this long? It's terrible. It makes me want to shoot someone. It's so fake that it is actually worse than a 1940s sci-fi movie. I'd rather have a stroke than watch this nonsense. I remember watching it when it first came out. I thought, hey this could be interesting, then I found out how absolutely, insanely, ridiculously stupid it really was. It was so bad that I actually took out my pocket knife and stuck my hand to the table.<br /><br />Please people, stop watching this and all other reality shows, they're the trash that is jamming the networks and canceling quality programming that requires some thought to create.",0
